***********************************************
   957 :12.643457+-0.000000i   47.137959+0.000000i
   958 :22.247534+-0.000000i   38.802029+-0.000000i
   959 :37.472031+-0.000000i   24.381924+-0.000000i
   960 :56.628193+-0.000000i   5.946389+-0.000000i
   961 :76.621109+0.000000i   -13.914674+-0.000000i
   962 :93.518326+0.000000i   -32.526421+-0.000000i
   963 :103.325531+-0.000000i   -47.552189+0.000000i
   964 :102.830879+0.000000i   -57.339600+-0.000000i
   965 :90.326973+0.000000i   -61.107857+0.000000i
   966 :66.075562+0.000000i   -58.969055+-0.000000i
   967 :32.403351+0.000000i   -51.788841+0.000000i
   968 :-6.588271+-0.000000i   -40.936752+-0.000000i
   969 :-45.685436+-0.000000i   -27.985004+-0.000000i
   970 :-79.437721+-0.000000i   -14.434668+0.000000i
   971 :-103.113609+0.000000i   -1.519236+-0.000000i
   972 :-113.536201+0.000000i   9.877057+-0.000000i
   973 :-109.658958+0.000000i   19.199062+-0.000000i
   974 :-92.742065+-0.000000i   26.113495+-0.000000i
   975 :-66.115852+-0.000000i   30.376577+-0.000000i
   976 :-34.563179+-0.000000i   31.726536+-0.000000i
   977 :-3.450827+-0.000000i   29.845596+0.000000i
   978 :22.252819+0.000000i   24.412926+-0.000000i
   979 :38.850636+-0.000000i   15.237803+-0.000000i
   980 :44.542797+0.000000i   2.437856+-0.000000i
   981 :39.679214+-0.000000i   -13.394786+0.000000i
   982 :26.600538+0.000000i   -31.092524+-0.000000i
   983 :9.099799+-0.000000i   -48.937996+-0.000000i
   984 :-8.378273+0.000000i   -64.818100+0.000000i
   985 :-21.643084+0.000000i   -76.507782+-0.000000i
   986 :-27.585691+-0.000000i   -82.028809+0.000000i
   987 :-24.777939+0.000000i   -80.024185+0.000000i
   988 :-13.714006+0.000000i   -70.055054+0.000000i
   989 :3.333964+-0.000000i   -52.762077+0.000000i
   990 :22.816746+-0.000000i   -29.841272+0.000000i
   991 :40.651264+0.000000i   -3.837336+0.000000i
   992 :53.070621+0.000000i   22.234205+-0.000000i
   993 :57.386269+0.000000i   45.341434+0.000000i
   994 :52.527756+0.000000i   62.901154+0.000000i
   995 :39.247513+-0.000000i   73.160164+0.000000i
   996 :19.961166+-0.000000i   75.421753+0.000000i
   997 :-1.751970+-0.000000i   70.088264+0.000000i
   998 :-21.867697+0.000000i   58.509750+-0.000000i
   999 :-36.718758+0.000000i   42.688866+-0.000000i
   1000 :-43.709682+-0.000000i   24.912001+-0.000000i
   1001 :-41.816425+-0.000000i   7.364816+-0.000000i
   1002 :-31.753599+0.000000i   -8.154233+-0.000000i
   1003 :-15.806164+-0.000000i   -20.418112+-0.000000i
   1004 :2.662308+-0.000000i   -28.810764+0.000000i
   1005 :19.881762+0.000000i   -33.230350+0.000000i
   1006 :32.439266+-0.000000i   -33.930252+0.000000i
   1007 :37.923225+-0.000000i   -31.327049+0.000000i
   1008 :35.372211+-0.000000i   -25.853579+0.000000i
   1009 :25.407360+0.000000i   -17.882374+0.000000i
   1010 :10.051859+0.000000i   -7.749065+0.000000i
   1011 :-7.736130+-0.000000i   4.162344+0.000000i
   1012 :-24.682852+0.000000i   17.285391+-0.000000i
   1013 :-37.872250+0.000000i   30.767962+-0.000000i
   1014 :-45.314827+-0.000000i   43.442654+-0.000000i
   1015 :-46.285149+0.000000i   53.886284+0.000000i
   1016 :-41.393593+0.000000i   60.604736+0.000000i
   1017 :-32.357254+-0.000000i   62.295681+0.000000i
   1018 :-21.550011+-0.000000i   58.135166+0.000000i
   1019 :-11.415007+0.000000i   48.030029+0.000000i
   1020 :-3.898446+-0.000000i   32.765049+0.000000i
   1021 :-0.003506+-0.000000i   13.994934+0.000000i
   1022 :0.419795+0.000000i   -5.945315+0.000000i
   1023 :-1.394852+-0.000000i   -24.354929+0.000000i
   1024 :-3.457371+0.000000i   -38.609570+0.000000i
   1025 :-3.536849+0.000000i   -46.585274+-0.000000i
   1026 :0.248091+0.000000i   -47.036526+0.000000i
   1027 :8.903879+0.000000i   -39.816032+0.000000i
   1028 :22.212837+-0.000000i   -25.908474+0.000000i
   1029 :38.663338+0.000000i   -7.258781+-0.000000i
   1030 :55.656174+-0.000000i   13.547234+-0.000000i
   1031 :69.983528+-0.000000i   33.713314+-0.000000i
   1032 :78.473671+0.000000i   50.680943+-0.000000i
   1033 :78.653854+0.000000i   62.483097+0.000000i
   1034 :69.321571+0.000000i   67.994080+0.000000i
   1035 :50.874825+-0.000000i   66.985481+-0.000000i
   1036 :25.339472+-0.000000i   60.038143+-0.000000i
   1037 :-3.947512+0.000000i   48.316936+-0.000000i
   1038 :-32.895599+0.000000i   33.295048+-0.000000i
   1039 :-57.410378+0.000000i   16.480131+-0.000000i
   1040 :-74.160408+-0.000000i   -0.799658+-0.000000i
   1041 :-81.182495+-0.000000i   -17.485146+0.000000i
   1042 :-78.257240+-0.000000i   -32.798660+-0.000000i
   1043 :-66.921761+0.000000i   -46.145145+0.000000i
   1044 :-50.149067+-0.000000i   -56.999718+-0.000000i
   1045 :-31.723824+-0.000000i   -64.810822+0.000000i
   1046 :-15.477612+-0.000000i   -68.958099+0.000000i
   1047 :-4.486051+-0.000000i   -68.815689+0.000000i
   1048 :-0.447431+0.000000i   -63.888878+0.000000i
   1049 :-3.322300+-0.000000i   -54.010868+-0.000000i
   1050 :-11.346721+0.000000i   -39.526546+-0.000000i
   1051 :-21.400940+0.000000i   -21.427816+0.000000i
   1052 :-29.680353+0.000000i   -1.350999+-0.000000i
   1053 :-32.514385+-0.000000i   18.540594+-0.000000i
   1054 :-27.194742+0.000000i   35.830818+-0.000000i
   1055 :-12.619525+0.000000i   48.219639+-0.000000i
   1056 :10.360468+0.000000i   53.901218+0.000000i
   1057 :39.001335+0.000000i   51.914070+0.000000i
   1058 :69.081261+-0.000000i   42.348038+-0.000000i
   1059 :95.649475+-0.000000i   26.386686+-0.000000i
   1060 :113.947655+-0.000000i   6.141062+0.000000i
   1061 :120.295898+-0.000000i   -15.664009+0.000000i
   1062 :112.832176+-0.000000i   -36.129375+0.000000i
   1063 :91.902214+-0.000000i   -52.650654+-0.000000i
   1064 :60.062012+0.000000i   -63.301727+-0.000000i
   1065 :21.643196+0.000000i   -67.113380+-0.000000i
   1066 :-17.971613+0.000000i   -64.146942+-0.000000i
   1067 :-53.299072+0.000000i   -55.399761+-0.000000i
   1068 :-79.721130+0.000000i   -42.543480+0.000000i
   1069 :-94.243904+0.000000i   -27.586424+-0.000000i
   1070 :-95.992798+0.000000i   -12.502743+0.000000i
   1071 :-86.269363+0.000000i   1.055661+0.000000i
   1072 :-68.226677+0.000000i   11.951425+-0.000000i
   1073 :-46.185059+0.000000i   19.614658+0.000000i
   1074 :-24.775227+-0.000000i   23.959663+0.000000i
   1075 :-8.018815+0.000000i   25.232887+0.000000i
   1076 :1.407774+0.000000i   23.822330+0.000000i
   1077 :2.647581+-0.000000i   20.106096+0.000000i
   1078 :-3.252388+0.000000i   14.370744+-0.000000i
   1079 :-13.636646+-0.000000i   6.829462+0.000000i
   1080 :-24.858139+0.000000i   -2.287637+0.000000i
   1081 :-33.071381+0.000000i   -12.589472+0.000000i
   1082 :-35.062019+-0.000000i   -23.399012+0.000000i
   1083 :-28.928434+0.000000i   -33.695801+-0.000000i
   1084 :-14.485891+0.000000i   -42.149918+0.000000i
   1085 :6.676056+-0.000000i   -47.283916+-0.000000i
   1086 :31.511032+-0.000000i   -47.725266+0.000000i
   1087 :56.094265+-0.000000i   -42.499954+0.000000i
   1088 :76.407616+-0.000000i   -31.306282+0.000000i
   1089 :89.094093+-0.000000i   -14.699441+-0.000000i
   1090 :92.101685+-0.000000i   5.872236+-0.000000i
   1091 :85.045143+-0.000000i   28.213324+0.000000i
   1092 :69.237206+0.000000i   49.658577+-0.000000i
   1093 :47.382206+-0.000000i   67.497879+-0.000000i
   1094 :23.023693+0.000000i   79.398453+-0.000000i
   1095 :-0.165121+0.000000i   83.805237+-0.000000i
   1096 :-19.091793+0.000000i   80.200768+0.000000i
   1097 :-31.780697+0.000000i   69.184555+0.000000i
   1098 :-37.689243+0.000000i   52.355179+0.000000i
   1099 :-37.687016+0.000000i   32.032185+-0.000000i
   1100 :-33.758701+0.000000i   10.857674+0.000000i
   1101 :-28.473082+-0.000000i   -8.639812+-0.000000i
   1102 :-24.356779+-0.000000i   -24.402037+0.000000i
   1103 :-23.295900+-0.000000i   -35.111618+0.000000i
   1104 :-26.107893+-0.000000i   -40.272148+0.000000i
   1105 :-32.360771+-0.000000i   -40.150440+-0.000000i
   1106 :-40.489086+-0.000000i   -35.580540+0.000000i
   1107 :-48.161781+0.000000i   -27.703764+0.000000i
   1108 :-52.839333+0.000000i   -17.703974+0.000000i
   1109 :-52.372971+-0.000000i   -6.613398+-0.000000i
   1110 :-45.536755+-0.000000i   4.789017+-0.000000i
   1111 :-32.353218+-0.000000i   15.972844+0.000000i
   1112 :-14.158379+0.000000i   26.551968+-0.000000i
   1113 :6.625216+-0.000000i   36.152428+0.000000i
   1114 :26.966808+-0.000000i   44.294212+0.000000i
   1115 :43.821770+-0.000000i   50.327709+-0.000000i
   1116 :54.773441+-0.000000i   53.480389+-0.000000i
   1117 :58.520714+-0.000000i   52.986607+-0.000000i
   1118 :55.158371+-0.000000i   48.294212+-0.000000i
   1119 :46.149353+-0.000000i   39.277954+-0.000000i
   1120 :34.012913+0.000000i   26.413372+-0.000000i
   1121 :21.771494+0.000000i   10.832574+0.000000i
   1122 :12.297380+0.000000i   -5.741379+-0.000000i
   1123 :7.668445+0.000000i   -21.216118+-0.000000i
   1124 :8.691166+0.000000i   -33.463436+0.000000i
   1125 :14.694631+0.000000i   -40.683365+-0.000000i
   1126 :23.642376+0.000000i   -41.761948+0.000000i
   1127 :32.544472+0.000000i   -36.505985+0.000000i
   1128 :38.100170+0.000000i   -25.729311+0.000000i
   1129 :37.435482+-0.000000i   -11.140256+-0.000000i
   1130 :28.778261+0.000000i   4.924330+0.000000i
   1131 :11.932034+-0.000000i   19.906166+-0.000000i
   1132 :-11.552688+-0.000000i   31.448338+-0.000000i
   1133 :-38.567062+0.000000i   37.793674+-0.000000i
   1134 :-64.974686+0.000000i   38.055550+-0.000000i
   1135 :-86.344009+0.000000i   32.314011+-0.000000i
   1136 :-98.803146+0.000000i   21.540499+-0.000000i
   1137 :-99.808273+0.000000i   7.355484+0.000000i
   1138 :-88.671623+0.000000i   -8.293905+-0.000000i
   1139 :-66.754501+0.000000i   -23.500006+0.000000i
   1140 :-37.276802+-0.000000i   -36.682827+-0.000000i
   1141 :-4.762141+0.000000i   -46.787357+0.000000i
   1142 :25.788517+-0.000000i   -53.339821+0.000000i
   1143 :49.783356+-0.000000i   -56.364307+-0.000000i
   1144 :63.904850+-0.000000i   -56.221550+0.000000i
   1145 :66.689201+0.000000i   -53.403835+-0.000000i
   1146 :58.785755+-0.000000i   -48.362938+-0.000000i
   1147 :42.788616+0.000000i   -41.407803+-0.000000i
   1148 :22.710688+0.000000i   -32.709515+-0.000000i
   1149 :3.165498+0.000000i   -22.387203+0.000000i
   1150 :-11.535720+0.000000i   -10.664151+-0.000000i
   1151 :-18.245087+0.000000i   1.981891+0.000000i
   1152 :-15.595471+0.000000i   14.725152+-0.000000i
   1153 :-4.259398+0.000000i   26.381327+0.000000i
   1154 :13.197201+0.000000i   35.537186+-0.000000i
   1155 :32.829311+-0.000000i   40.764286+-0.000000i
   1156 :50.111168+-0.000000i   40.911278+-0.000000i
   1157 :60.855621+0.000000i   35.386055+0.000000i
   1158 :62.049706+-0.000000i   24.367603+-0.000000i
   1159 :52.483879+-0.000000i   8.889778+-0.000000i
   1160 :33.009953+-0.000000i   -9.249524+0.000000i
   1161 :6.414436+0.000000i   -27.717548+-0.000000i
   1162 :-23.111420+0.000000i   -44.025597+0.000000i
   1163 :-50.738453+0.000000i   -55.928291+0.000000i
   1164 :-71.916779+0.000000i   -61.815853+0.000000i
   1165 :-83.231766+0.000000i   -60.987984+-0.000000i
   1166 :-83.016937+0.000000i   -53.758949+0.000000i
   1167 :-71.650909+0.000000i   -41.378220+0.000000i
   1168 :-51.449757+-0.000000i   -25.786619+-0.000000i
   1169 :-26.200634+0.000000i   -9.251850+-0.000000i
   1170 :-0.408708+-0.000000i   6.041852+-0.000000i
   1171 :21.541708+-0.000000i   18.339735+-0.000000i
   1172 :36.220345+-0.000000i   26.576759+-0.000000i
   1173 :41.737720+0.000000i   30.458693+-0.000000i
   1174 :38.045540+-0.000000i   30.400591+-0.000000i
   1175 :26.853119+-0.000000i   27.326433+-0.000000i
   1176 :11.215243+-0.000000i   22.399164+-0.000000i
   1177 :-5.140682+0.000000i   16.744543+0.000000i
   1178 :-18.573999+0.000000i   11.242068+-0.000000i
   1179 :-26.258904+0.000000i   6.416074+-0.000000i
   1180 :-26.713760+0.000000i   2.445873+0.000000i
   1181 :-20.030384+-0.000000i   -0.718503+0.000000i
   1182 :-7.784708+-0.000000i   -3.190650+0.000000i
   1183 :7.366660+-0.000000i   -4.983076+0.000000i
   1184 :22.279255+-0.000000i   -5.898177+0.000000i
   1185 :34.013046+0.000000i   -5.518380+-0.000000i
   1186 :40.431221+0.000000i   -3.298841+0.000000i
   1187 :40.624294+0.000000i   1.254005+-0.000000i
   1188 :35.046017+0.000000i   8.371975+-0.000000i
   1189 :25.353550+0.000000i   17.833405+-0.000000i
   1190 :13.984417+0.000000i   28.867783+-0.000000i
   1191 :3.583637+0.000000i   40.173031+0.000000i
   1192 :-3.611918+0.000000i   50.081341+0.000000i
   1193 :-6.284582+0.000000i   56.840401+0.000000i
   1194 :-4.326237+0.000000i   58.944836+0.000000i
   1195 :1.141494+0.000000i   55.469254+0.000000i
   1196 :8.029926+-0.000000i   46.306339+-0.000000i
   1197 :13.769547+0.000000i   32.265896+0.000000i
   1198 :15.915677+-0.000000i   14.987036+0.000000i
   1199 :12.732213+-0.000000i   -3.295962+-0.000000i
   1200 :3.635081+-0.000000i   -20.136948+0.000000i
   1201 :-10.608425+-0.000000i   -33.279972+0.000000i
   1202 :-27.972162+-0.000000i   -41.049614+0.000000i
   1203 :-45.550999+0.000000i   -42.622177+0.000000i
   1204 :-60.121651+0.000000i   -38.126472+0.000000i
   1205 :-68.807648+-0.000000i   -28.576012+-0.000000i
   1206 :-69.683456+0.000000i   -15.630766+-0.000000i
   1207 :-62.188053+0.000000i   -1.271654+0.000000i
   1208 :-47.268925+0.000000i   12.573020+-0.000000i
   1209 :-27.219465+-0.000000i   24.329639+-0.000000i
   1210 :-5.232581+0.000000i   32.989052+-0.000000i
   1211 :15.246075+-0.000000i   38.170120+0.000000i
   1212 :31.195114+-0.000000i   40.035706+-0.000000i
   1213 :40.643162+-0.000000i   39.116211+-0.000000i
   1214 :43.046051+-0.000000i   36.079617+-0.000000i
   1215 :39.385300+-0.000000i   31.524296+-0.000000i
   1216 :31.926601+-0.000000i   25.840626+-0.000000i
   1217 :23.706074+0.000000i   19.184052+0.000000i
   1218 :17.831070+0.000000i   11.543610+-0.000000i
   1219 :16.761026+0.000000i   2.896024+-0.000000i
   1220 :21.698778+0.000000i   -6.623801+0.000000i
   1221 :32.245941+0.000000i   -16.589905+0.000000i
   1222 :46.385551+0.000000i   -26.226463+0.000000i
   1223 :60.830143+-0.000000i   -34.479752+0.000000i
   1224 :71.642937+0.000000i   -40.183125+-0.000000i
   1225 :75.049477+-0.000000i   -42.310684+-0.000000i
   1226 :68.254936+0.000000i   -40.242733+0.000000i
   1227 :50.106239+-0.000000i   -33.979446+0.000000i
   1228 :21.470716+0.000000i   -24.247749+-0.000000i
   1229 :-14.786397+0.000000i   -12.450781+-0.000000i
   1230 :-54.172810+0.000000i   -0.478653+-0.000000i
   1231 :-91.322128+0.000000i   9.620281+-0.000000i
   1232 :-120.876900+-0.000000i   16.006788+-0.000000i
   1233 :-138.444077+0.000000i   17.414301+0.000000i
   1234 :-141.379623+-0.000000i   13.407719+-0.000000i
   1235 :-129.253998+0.000000i   4.488608+0.000000i
   1236 :-103.932541+-0.000000i   -7.984096+-0.000000i
   1237 :-69.244141+0.000000i   -22.030848+0.000000i
   1238 :-30.292900+-0.000000i   -35.414280+0.000000i
   1239 :7.470063+-0.000000i   -46.047977+-0.000000i
   1240 :39.171120+-0.000000i   -52.349274+0.000000i
   1241 :61.369366+-0.000000i   -53.499142+0.000000i
   1242 :72.561981+-0.000000i   -49.527969+0.000000i
   1243 :73.348259+-0.000000i   -41.244041+0.000000i
   1244 :66.164703+-0.000000i   -30.010040+0.000000i
   1245 :54.678833+-0.000000i   -17.448175+0.000000i
   1246 :42.955654+0.000000i   -5.115076+0.000000i
   1247 :34.584438+0.000000i   5.746272+0.000000i
   1248 :31.916100+0.000000i   14.361292+-0.000000i
   1249 :35.581711+0.000000i   20.445782+-0.000000i
   1250 :44.379837+-0.000000i   24.101215+0.000000i
   1251 :55.553806+0.000000i   25.645767+0.000000i
   1252 :65.389397+0.000000i   25.417299+-0.000000i
   1253 :70.027367+0.000000i   23.623438+0.000000i
   1254 :66.313461+-0.000000i   20.273834+-0.000000i
   1255 :52.512077+-0.000000i   15.219918+-0.000000i
   1256 :28.754448+-0.000000i   8.285769+-0.000000i
   1257 :-2.898701+0.000000i   -0.553159+0.000000i
   1258 :-38.740265+0.000000i   -10.987602+0.000000i
   1259 :-74.071106+0.000000i   -22.272036+0.000000i
   1260 :-103.996483+0.000000i   -33.216053+0.000000i
   1261 :-124.304947+0.000000i   -42.316422+-0.000000i
   1262 :-132.208069+-0.000000i   -48.001068+0.000000i
   1263 :-126.794891+0.000000i   -48.929958+0.000000i
   1264 :-109.155128+0.000000i   -44.305889+0.000000i
   1265 :-82.130112+-0.000000i   -34.104717+-0.000000i
   1266 :-49.757065+-0.000000i   -19.176191+-0.000000i
   1267 :-16.501638+-0.000000i   -1.165926+0.000000i
   1268 :13.507045+-0.000000i   17.705385+-0.000000i
   1269 :37.184647+-0.000000i   35.015457+-0.000000i
   1270 :52.904514+0.000000i   48.536861+-0.000000i
   1271 :60.636147+-0.000000i   56.629055+0.000000i
   1272 :61.744549+-0.000000i   58.515816+-0.000000i
   1273 :58.520840+-0.000000i   54.394001+0.000000i
   1274 :53.565060+-0.000000i   45.365665+0.000000i
   1275 :49.151722+-0.000000i   33.204521+-0.000000i
   1276 :46.713768+0.000000i   20.008360+0.000000i
   1277 :46.555443+0.000000i   7.807600+-0.000000i
   1278 :47.851089+-0.000000i   -1.767118+0.000000i
   1279 :48.916416+-0.000000i   -7.723300+-0.000000i
   1280 :47.690174+-0.000000i   -9.790857+0.000000i
   1281 :42.310020+0.000000i   -8.349072+0.000000i
   1282 :31.648800+0.000000i   -4.238444+0.000000i
   1283 :15.695458+0.000000i   1.494069+0.000000i
   1284 :-4.316658+0.000000i   7.846903+0.000000i
   1285 :-26.075357+0.000000i   14.055352+0.000000i
   1286 :-46.583431+0.000000i   19.670990+0.000000i
   1287 :-62.759094+0.000000i   24.538811+0.000000i
   1288 :-72.047691+-0.000000i   28.672657+0.000000i
   1289 :-72.974258+0.000000i   32.093105+0.000000i
   1290 :-65.476135+0.000000i   34.676926+0.000000i
   1291 :-50.958076+0.000000i   36.069687+-0.000000i
   1292 :-32.040020+-0.000000i   35.703556+-0.000000i
   1293 :-12.067803+-0.000000i   32.916691+0.000000i
   1294 :5.544497+-0.000000i   27.154860+-0.000000i
   1295 :17.993778+-0.000000i   18.195456+-0.000000i
   1296 :23.626482+-0.000000i   6.344023+-0.000000i
   1297 :22.264359+-0.000000i   -7.479529+0.000000i
   1298 :15.207747+-0.000000i   -21.773500+0.000000i
   1299 :4.940017+-0.000000i   -34.644863+0.000000i
   1300 :-5.429394+0.000000i   -44.118427+0.000000i
   1301 :-12.843906+-0.000000i   -48.491917+0.000000i
   1302 :-14.984327+-0.000000i   -46.692059+0.000000i
   1303 :-10.795875+0.000000i   -38.527210+0.000000i
   1304 :-0.749303+-0.000000i   -24.792950+0.000000i
   1305 :13.228147+-0.000000i   -7.184469+-0.000000i
   1306 :28.130789+0.000000i   11.946872+-0.000000i
   1307 :40.507465+-0.000000i   29.977367+-0.000000i
   1308 :47.213726+-0.000000i   44.449944+-0.000000i
   1309 :46.112778+-0.000000i   53.458702+-0.000000i
   1310 :36.602055+0.000000i   55.949585+-0.000000i
   1311 :19.830050+0.000000i   51.835968+-0.000000i
   1312 :-1.441416+0.000000i   41.949520+-0.000000i
   1313 :-23.330750+0.000000i   27.818853+0.000000i
   1314 :-41.554626+0.000000i   11.359971+-0.000000i
   1315 :-52.293541+0.000000i   -5.486403+-0.000000i
   1316 :-52.965988+-0.000000i   -21.048717+-0.000000i
   1317 :-42.812576+-0.000000i   -34.135593+0.000000i
   1318 :-23.121035+0.000000i   -44.111355+0.000000i
   1319 :2.923833+0.000000i   -50.827972+0.000000i
   1320 :30.791162+0.000000i   -54.481720+-0.000000i
   1321 :55.395653+-0.000000i   -55.414368+-0.000000i
   1322 :72.045593+-0.000000i   -53.945900+-0.000000i
   1323 :77.330566+-0.000000i   -50.272293+0.000000i
   1324 :69.767845+-0.000000i   -44.463337+0.000000i
   1325 :50.119961+0.000000i   -36.552631+-0.000000i
   1326 :21.270737+-0.000000i   -26.682623+0.000000i
   1327 :-12.263556+-0.000000i   -15.267834+0.000000i
   1328 :-45.168434+-0.000000i   -3.091167+0.000000i
   1329 :-72.262115+-0.000000i   8.678670+-0.000000i
   1330 :-89.433899+-0.000000i   18.602619+-0.000000i
   1331 :-94.361778+0.000000i   25.195320+0.000000i
   1332 :-86.872948+-0.000000i   27.207150+-0.000000i
   1333 :-68.910561+0.000000i   23.924055+-0.000000i
   1334 :-44.103054+0.000000i   15.392451+-0.000000i
   1335 :-17.025150+-0.000000i   2.522198+-0.000000i
   1336 :7.712529+-0.000000i   -12.985698+0.000000i
   1337 :26.319050+-0.000000i   -28.858263+0.000000i
   1338 :36.531483+0.000000i   -42.623554+0.000000i
   1339 :37.963577+0.000000i   -52.019001+-0.000000i
   1340 :32.095741+-0.000000i   -55.399464+0.000000i
   1341 :21.873018+-0.000000i   -52.033619+0.000000i
   1342 :11.027707+0.000000i   -42.236748+-0.000000i
   1343 :3.243316+-0.000000i   -27.310589+-0.000000i
   1344 :1.359300+0.000000i   -9.314496+0.000000i
   1345 :6.747331+0.000000i   9.300294+-0.000000i
   1346 :19.008972+0.000000i   26.116238+0.000000i
   1347 :36.033520+0.000000i   39.122822+0.000000i
   1348 :54.412594+-0.000000i   47.008442+-0.000000i
   1349 :70.130905+0.000000i   49.293079+-0.000000i
   1350 :79.361671+-0.000000i   46.291359+-0.000000i
   1351 :79.254089+-0.000000i   38.943272+-0.000000i
   1352 :68.509590+-0.000000i   28.556744+-0.000000i
   1353 :47.672543+0.000000i   16.530247+-0.000000i
   1354 :19.043562+-0.000000i   4.114762+0.000000i
   1355 :-13.711668+0.000000i   -7.715421+0.000000i
   1356 :-46.248573+0.000000i   -18.302029+0.000000i
   1357 :-74.295372+-0.000000i   -27.222843+-0.000000i
   1358 :-94.406944+0.000000i   -34.168488+0.000000i
   1359 :-104.528923+0.000000i   -38.811653+-0.000000i
   1360 :-104.258469+-0.000000i   -40.718811+0.000000i
   1361 :-94.801239+-0.000000i   -39.357616+0.000000i
   1362 :-78.612907+0.000000i   -34.194286+-0.000000i
   1363 :-58.828217+0.000000i   -24.872387+0.000000i
   1364 :-38.584476+-0.000000i   -11.413519+0.000000i
   1365 :-20.422453+-0.000000i   5.598643+-0.000000i
   1366 :-5.829401+-0.000000i   24.946075+0.000000i
   1367 :4.922560+-0.000000i   44.810684+0.000000i
   1368 :12.673100+-0.000000i   62.972115+-0.000000i
   1369 :19.010149+0.000000i   77.127945+0.000000i
   1370 :25.737921+0.000000i   85.260460+0.000000i
   1371 :34.315041+0.000000i   86.017784+-0.000000i
   1372 :45.386822+-0.000000i   78.994545+-0.000000i
   1373 :58.509712+-0.000000i   64.863937+-0.000000i
   1374 :72.161057+-0.000000i   45.313862+0.000000i
   1375 :84.000137+-0.000000i   22.814587+-0.000000i
   1376 :91.361618+-0.000000i   0.230778+0.000000i
   1377 :91.856583+0.000000i   -19.642366+-0.000000i
   1378 :83.948029+0.000000i   -34.497997+-0.000000i
   1379 :67.380798+-0.000000i   -42.872097+0.000000i
   1380 :43.366909+0.000000i   -44.306103+-0.000000i
   1381 :14.469304+0.000000i   -39.345665+-0.000000i
   1382 :-15.813232+0.000000i   -29.352549+0.000000i
   1383 :-43.631653+0.000000i   -16.203386+0.000000i
   1384 :-65.511063+-0.000000i   -1.921862+0.000000i
   1385 :-78.970581+0.000000i   11.646211+0.000000i
   1386 :-82.993309+-0.000000i   23.083540+0.000000i
   1387 :-78.194412+-0.000000i   31.522751+0.000000i
   1388 :-66.666763+0.000000i   36.622116+-0.000000i
   1389 :-51.527523+-0.000000i   38.451981+0.000000i
   1390 :-36.268337+-0.000000i   37.313004+-0.000000i
   1391 :-24.020340+-0.000000i   33.567066+-0.000000i
   1392 :-16.896242+0.000000i   27.518566+-0.000000i
   1393 :-15.560581+-0.000000i   19.389900+0.000000i
   1394 :-19.093992+0.000000i   9.377370+-0.000000i
   1395 :-25.207401+0.000000i   -2.218284+0.000000i
   1396 :-30.754068+0.000000i   -14.854918+-0.000000i
   1397 :-32.446251+-0.000000i   -27.656458+0.000000i
   1398 :-27.617615+-0.000000i   -39.394867+-0.000000i
   1399 :-14.888746+-0.000000i   -48.600807+-0.000000i
   1400 :5.428841+-0.000000i   -53.781113+0.000000i
   1401 :31.250334+0.000000i   -53.699200+-0.000000i
   1402 :59.033283+0.000000i   -47.677204+-0.000000i
   1403 :84.373230+-0.000000i   -35.832134+-0.000000i
   1404 :102.833107+-0.000000i   -19.191612+-0.000000i
   1405 :110.811523+-0.000000i   0.368101+-0.000000i
   1406 :106.265938+-0.000000i   20.332687+-0.000000i
   1407 :89.177704+0.000000i   37.932484+0.000000i
   1408 :61.636806+-0.000000i   50.567406+-0.000000i
   1409 :27.530138+0.000000i   56.250195+0.000000i
   1410 :-8.137566+0.000000i   53.946472+-0.000000i
   1411 :-40.100330+0.000000i   43.751892+-0.000000i
   1412 :-63.803398+-0.000000i   26.873642+-0.000000i
   1413 :-76.192932+0.000000i   5.428863+0.000000i
   1414 :-76.268311+0.000000i   -17.912579+0.000000i
   1415 :-65.225914+0.000000i   -40.370472+-0.000000i
   1416 :-46.196651+-0.000000i   -59.457550+-0.000000i
   1417 :-23.608679+-0.000000i   -73.333900+-0.000000i
   1418 :-2.331424+-0.000000i   -80.981148+-0.000000i
   1419 :13.273742+-0.000000i   -82.237892+0.000000i
   1420 :20.190189+-0.000000i   -77.672638+0.000000i
   1421 :17.295689+0.000000i   -68.355003+0.000000i
   1422 :5.557241+-0.000000i   -55.591789+0.000000i
   1423 :-12.203239+-0.000000i   -40.679947+-0.000000i
   1424 :-31.884489+-0.000000i   -24.756235+0.000000i
   1425 :-48.950539+-0.000000i   -8.724927+-0.000000i
   1426 :-59.323513+-0.000000i   6.691405+-0.000000i
   1427 :-60.202385+-0.000000i   20.857542+-0.000000i
   1428 :-50.611073+-0.000000i   33.118279+-0.000000i
   1429 :-31.589283+-0.000000i   42.716160+-0.000000i
   1430 :-5.978403+-0.000000i   48.811825+-0.000000i
   1431 :22.119890+-0.000000i   50.578518+-0.000000i
   1432 :48.139378+-0.000000i   47.388939+-0.000000i
   1433 :67.927330+0.000000i   39.027756+0.000000i
   1434 :78.498314+0.000000i   25.886316+0.000000i
   1435 :78.581688+-0.000000i   9.059381+-0.000000i
   1436 :68.798393+-0.000000i   -9.672925+0.000000i
   1437 :51.486172+0.000000i   -28.026180+0.000000i
   1438 :30.177860+0.000000i   -43.528519+0.000000i
   1439 :8.888724+0.000000i   -53.896526+0.000000i
   1440 :-8.697322+0.000000i   -57.445839+-0.000000i
